group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3083_jpg.rf.f53acde17ee8a34edd03536e9114e4ed.jpg,CarLongPlateGen3083_jpg.rf.f53acde17ee8a34edd03536e9114e4ed.jpg,True,,True,0.817,"[238, 190, 343, 250]",0.0,105,60,1.75,V1_GRAY_CLAHE,0.66,616 513.32,61651332,61651332,0.4,UNKNOWN,False,14. General low confidence / Unknown ambiguity,417.99
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen30_jpg.rf.7e94f8cc23ba07f9a36e77d7b4f93787.jpg,CarLongPlateGen30_jpg.rf.7e94f8cc23ba07f9a36e77d7b4f93787.jpg,True,,True,0.754,"[220, 218, 263, 229]",1.5517,43,11,3.91,V1_GRAY_CLAHE,0.3563,[E3156,E3156,E3156,0.004,UNKNOWN,False,3. Extremely small plate resolution,1160.03
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3104_jpg.rf.fda6720607f9d730b4eaad90681ce887.jpg,CarLongPlateGen3104_jpg.rf.fda6720607f9d730b4eaad90681ce887.jpg,True,,True,0.811,"[206, 136, 303, 192]",0.0,97,56,1.73,V2_ADAPTIVE_BINARIZE,0.6673,G1F 31118},G1F31118,G1F31118,0.415,UNKNOWN,False,14. General low confidence / Unknown ambiguity,560.03
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3117_jpg.rf.84d0c9b1dac6fdf18511192569231b95.jpg,CarLongPlateGen3117_jpg.rf.84d0c9b1dac6fdf18511192569231b95.jpg,True,,True,0.795,"[297, 218, 381, 256]",0.0,84,38,2.21,V2_ADAPTIVE_BINARIZE,0.6527,SOLO-044.11,SOLO04411,SOLO04411,0.378,UNKNOWN,False,3. Extremely small plate resolution,802.83
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen311_jpg.rf.b72b8bbb339c2c257f7268180e8af043.jpg,CarLongPlateGen311_jpg.rf.b72b8bbb339c2c257f7268180e8af043.jpg,True,,True,0.816,"[244, 124, 300, 140]",0.0,56,16,3.5,V2_ADAPTIVE_BINARIZE,0.7185,460f220201,460F220201,460F220201,0.437,UNKNOWN,False,3. Extremely small plate resolution,1034.89
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen314_jpg.rf.fd0d0aaa8e8bce7893bde316a99e3d77.jpg,CarLongPlateGen314_jpg.rf.fd0d0aaa8e8bce7893bde316a99e3d77.jpg,True,,True,0.801,"[261, 147, 314, 164]",0.0,53,17,3.12,V1_GRAY_CLAHE,0.6148,6052.27,605227,605227,0.437,UNKNOWN,False,3. Extremely small plate resolution,867.33
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3151_jpg.rf.505492cf60f0d88b19ef9609f44f25a1.jpg,CarLongPlateGen3151_jpg.rf.505492cf60f0d88b19ef9609f44f25a1.jpg,True,,True,0.805,"[290, 230, 369, 257]",0.0,79,27,2.93,V0_COLOR_CLAHE,0.597,6144892 14,614489214,614489214,0.234,UNKNOWN,False,3. Extremely small plate resolution,871.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3161_jpg.rf.09667120613f42f0aea4714015e1ab90.jpg,CarLongPlateGen3161_jpg.rf.09667120613f42f0aea4714015e1ab90.jpg,True,,True,0.773,"[300, 205, 380, 240]",0.0,80,35,2.29,V1_GRAY_CLAHE,0.5552,61E4l614,61E4L614,61E4L614,0.11,UNKNOWN,False,3. Extremely small plate resolution,799.89
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen318_jpg.rf.cf1fd8e8e8879cdb9f49c355078df57e.jpg,CarLongPlateGen318_jpg.rf.cf1fd8e8e8879cdb9f49c355078df57e.jpg,True,,True,0.763,"[218, 108, 260, 120]",0.0,42,12,3.5,V0_COLOR_CLAHE,0.4832,G1AnEpA,G1ANEPA,G1ANEPA,0.041,UNKNOWN,False,3. Extremely small plate resolution,1168.43
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3205_jpg.rf.d5ee061549207777e19b2a3120dd31eb.jpg,CarLongPlateGen3205_jpg.rf.d5ee061549207777e19b2a3120dd31eb.jpg,True,,True,0.813,"[132, 135, 247, 200]",0.6794,115,65,1.77,V2_ADAPTIVE_BINARIZE,0.7115,GOA39951,GOA39951,GOA39951,0.423,UNKNOWN,False,14. General low confidence / Unknown ambiguity,562.43
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3207_jpg.rf.206819c8c1bec44631d1d853148798e1.jpg,CarLongPlateGen3207_jpg.rf.206819c8c1bec44631d1d853148798e1.jpg,True,,True,0.824,"[154, 113, 270, 158]",0.0,116,45,2.58,V2_ADAPTIVE_BINARIZE,0.7015,61A*72078,61A72078,61A72078,0.447,UNKNOWN,False,14. General low confidence / Unknown ambiguity,803.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3272_jpg.rf.944e8997faa8e882c64cd2f23c34b9e7.jpg,CarLongPlateGen3272_jpg.rf.944e8997faa8e882c64cd2f23c34b9e7.jpg,True,,True,0.813,"[176, 191, 279, 252]",0.5884,103,61,1.69,V0_COLOR_CLAHE,0.6374,62P. 555688,62P555688,62P555688,0.347,UNKNOWN,False,4. Blur / Low contrast / Noise,481.44
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3287_jpg.rf.d3be3f27925e4ceda7184f6c416d35c4.jpg,CarLongPlateGen3287_jpg.rf.d3be3f27925e4ceda7184f6c416d35c4.jpg,True,,True,0.812,"[232, 229, 345, 272]",0.9244,113,43,2.63,V0_COLOR_CLAHE,0.6333,61F.72778,61F72778,61F72778,0.311,UNKNOWN,False,4. Blur / Low contrast / Noise,798.64
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3297_jpg.rf.578b545df41de2984c03dfe7e9b837f3.jpg,CarLongPlateGen3297_jpg.rf.578b545df41de2984c03dfe7e9b837f3.jpg,True,,True,0.814,"[200, 146, 306, 181]",0.0,106,35,3.03,V2_ADAPTIVE_BINARIZE,0.6215,61F.20754,61F20754,61F20754,0.288,UNKNOWN,False,3. Extremely small plate resolution,925.86
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3301_jpg.rf.675b87f017d9402c53a614b761e3040a.jpg,CarLongPlateGen3301_jpg.rf.675b87f017d9402c53a614b761e3040a.jpg,True,,True,0.824,"[219, 227, 326, 259]",0.6615,107,32,3.34,V0_COLOR_CLAHE,0.6264,5OLD { OLLIL,5OLDOLLIL,5OLDOLLIL,0.353,UNKNOWN,False,3. Extremely small plate resolution,1080.75
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3341_jpg.rf.3df0f13d51a838f2fde7e0338fdb75b5.jpg,CarLongPlateGen3341_jpg.rf.3df0f13d51a838f2fde7e0338fdb75b5.jpg,True,,True,0.834,"[220, 99, 327, 157]",0.0,107,58,1.84,V0_COLOR_CLAHE,0.7073,b16E 510.08,B16E51008,B16E51008,0.487,UNKNOWN,False,14. General low confidence / Unknown ambiguity,491.94
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen340_jpg.rf.6b1bd82d36ea78ce22dfad0480a7524a.jpg,CarLongPlateGen340_jpg.rf.6b1bd82d36ea78ce22dfad0480a7524a.jpg,True,,True,0.795,"[206, 152, 253, 165]",0.0,47,13,3.62,V2_ADAPTIVE_BINARIZE,0.4718,5V acgoz,5VACGOZ,5VACGOZ,0.069,UNKNOWN,False,3. Extremely small plate resolution,1225.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3418_jpg.rf.dac1ae28b6ba49dfb19f38242a1086de.jpg,CarLongPlateGen3418_jpg.rf.dac1ae28b6ba49dfb19f38242a1086de.jpg,True,,True,0.817,"[213, 190, 311, 225]",0.0,98,35,2.8,V2_ADAPTIVE_BINARIZE,0.6158,6TA 892.1 L,6TA8921L,6TA8921L,0.341,UNKNOWN,False,3. Extremely small plate resolution,869.96
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3419_jpg.rf.5111c6f8bc3015b6e2c4cb0f5e0c76b7.jpg,CarLongPlateGen3419_jpg.rf.5111c6f8bc3015b6e2c4cb0f5e0c76b7.jpg,True,,True,0.823,"[146, 211, 257, 280]",0.3191,111,69,1.61,V2_ADAPTIVE_BINARIZE,0.6604,574 .961 41,57496141,57496141,0.43,UNKNOWN,False,14. General low confidence / Unknown ambiguity,563.84
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3437_jpg.rf.1c172c994eeb61de8ee31ab5e42009a8.jpg,CarLongPlateGen3437_jpg.rf.1c172c994eeb61de8ee31ab5e42009a8.jpg,True,,True,0.837,"[245, 123, 338, 183]",0.0,93,60,1.55,V1_GRAY_CLAHE,0.58,22 61 6F:,22616F,22616F,0.443,UNKNOWN,False,14. General low confidence / Unknown ambiguity,566.81
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3446_jpg.rf.ac66598186fa71ee2c41a76bcf823c41.jpg,CarLongPlateGen3446_jpg.rf.ac66598186fa71ee2c41a76bcf823c41.jpg,True,,True,0.805,"[256, 190, 351, 230]",0.0,95,40,2.38,V1_GRAY_CLAHE,0.5987,6IF-06275,6IF06275,6IF06275,0.242,UNKNOWN,False,4. Blur / Low contrast / Noise,771.67
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3501_jpg.rf.f33666316b99c9cb54ef385788e465c7.jpg,CarLongPlateGen3501_jpg.rf.f33666316b99c9cb54ef385788e465c7.jpg,True,,True,0.821,"[220, 186, 319, 222]",0.0,99,36,2.75,V1_GRAY_CLAHE,0.5806,G1F. 882.70,G1F88270,G1F88270,0.27,UNKNOWN,False,3. Extremely small plate resolution,800.26
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3507_jpg.rf.585136dfd0f8849c50b4117e25196264.jpg,CarLongPlateGen3507_jpg.rf.585136dfd0f8849c50b4117e25196264.jpg,True,,True,0.871,"[177, 29, 292, 99]",0.0,115,70,1.64,V2_ADAPTIVE_BINARIZE,0.6978,BIC E 5932 23,BICE593223,BICE593223,0.488,UNKNOWN,False,14. General low confidence / Unknown ambiguity,684.53
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3508_jpg.rf.5ce9646e353d362f719d59f746365bad.jpg,CarLongPlateGen3508_jpg.rf.5ce9646e353d362f719d59f746365bad.jpg,True,,True,0.817,"[177, 47, 280, 107]",0.0,103,60,1.72,V0_COLOR_CLAHE,0.7052,614.052.24,61405224,61405224,0.49,UNKNOWN,False,14. General low confidence / Unknown ambiguity,613.27
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3513_jpg.rf.5da3d228902b5f3856f9329093e14129.jpg,CarLongPlateGen3513_jpg.rf.5da3d228902b5f3856f9329093e14129.jpg,True,,True,0.822,"[244, 193, 340, 224]",0.0,96,31,3.1,V1_GRAY_CLAHE,0.7149,61F4630.34,61F463034,61F463034,0.47,UNKNOWN,False,3. Extremely small plate resolution,1001.45
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3516_jpg.rf.862f9ca225957068776761428e849b8d.jpg,CarLongPlateGen3516_jpg.rf.862f9ca225957068776761428e849b8d.jpg,True,,True,0.821,"[174, 129, 292, 199]",0.0,118,70,1.69,V1_GRAY_CLAHE,0.6856,61G.394.66,61G39466,61G39466,0.451,UNKNOWN,False,14. General low confidence / Unknown ambiguity,428.21
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3535_jpg.rf.c3e561c46c056b1602d9a533e7d74e41.jpg,CarLongPlateGen3535_jpg.rf.c3e561c46c056b1602d9a533e7d74e41.jpg,True,,True,0.836,"[177, 108, 283, 174]",0.0,106,66,1.61,V2_ADAPTIVE_BINARIZE,0.5236,61F.LL.03,61FLL03,61FLL03,0.211,UNKNOWN,False,4. Blur / Low contrast / Noise,580.23
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3551_jpg.rf.45c673c231f061f4a5ff600008937bf3.jpg,CarLongPlateGen3551_jpg.rf.45c673c231f061f4a5ff600008937bf3.jpg,True,,True,0.828,"[181, 119, 295, 159]",0.0,114,40,2.85,V2_ADAPTIVE_BINARIZE,0.702,61F 02687,61F02687,61F02687,0.448,UNKNOWN,False,14. General low confidence / Unknown ambiguity,854.26
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen362_jpg.rf.bff28e0ac50fc229d680964cfa0737b1.jpg,CarLongPlateGen362_jpg.rf.bff28e0ac50fc229d680964cfa0737b1.jpg,True,,True,0.764,"[266, 191, 308, 203]",0.0,42,12,3.5,V2_ADAPTIVE_BINARIZE,0.4692,Tuza,TUZA,TUZA,0.238,UNKNOWN,False,3. Extremely small plate resolution,1159.1
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3630_jpg.rf.bc90f9bc748cd2564fb081eb5107f9c7.jpg,CarLongPlateGen3630_jpg.rf.bc90f9bc748cd2564fb081eb5107f9c7.jpg,True,,True,0.82,"[223, 188, 325, 241]",0.0,102,53,1.92,V2_ADAPTIVE_BINARIZE,0.6732,610L 100 = 39,610L10039,610L10039,0.469,UNKNOWN,False,14. General low confidence / Unknown ambiguity,707.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3646_jpg.rf.53012c7e9061486bdba96876c47eecca.jpg,CarLongPlateGen3646_jpg.rf.53012c7e9061486bdba96876c47eecca.jpg,True,,True,0.803,"[220, 179, 312, 221]",0.0,92,42,2.19,V1_GRAY_CLAHE,0.5223,M-LL6lU,MLL6LU,MLL6LU,0.252,FOREIGN,False,4. Blur / Low contrast / Noise,728.52
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3669_jpg.rf.b21c74ea564f9258919877a52c78d64a.jpg,CarLongPlateGen3669_jpg.rf.b21c74ea564f9258919877a52c78d64a.jpg,True,,True,0.837,"[185, 204, 291, 262]",0.4626,106,58,1.83,V2_ADAPTIVE_BINARIZE,0.6822,61F4 590,61F4590,61F4590,0.489,UNKNOWN,False,14. General low confidence / Unknown ambiguity,656.88
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3687_jpg.rf.b793586fa5e09638b995ee36b43e431c.jpg,CarLongPlateGen3687_jpg.rf.b793586fa5e09638b995ee36b43e431c.jpg,True,,True,0.813,"[203, 96, 301, 161]",0.0,98,65,1.51,V1_GRAY_CLAHE,0.6613,20754 61F,2075461F,2075461F,0.367,UNKNOWN,False,4. Blur / Low contrast / Noise,567.47
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3704_jpg.rf.081fd99fd1346042c86563649abb84d9.jpg,CarLongPlateGen3704_jpg.rf.081fd99fd1346042c86563649abb84d9.jpg,True,,True,0.811,"[220, 185, 314, 244]",0.0,94,59,1.59,V2_ADAPTIVE_BINARIZE,0.6753,L8A 1052 22,L8A105222,L8A105222,0.423,UNKNOWN,False,14. General low confidence / Unknown ambiguity,557.2
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3713_jpg.rf.bb4e89f3c775b59866573c33922d4c31.jpg,CarLongPlateGen3713_jpg.rf.bb4e89f3c775b59866573c33922d4c31.jpg,True,,True,0.806,"[228, 219, 330, 255]",1.1481,102,36,2.83,V0_COLOR_CLAHE,0.6375,610-L7340,610L7340,610L7340,0.319,UNKNOWN,False,3. Extremely small plate resolution,836.3
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen371_jpg.rf.e1180d1c6af6373d1618b3c27177e473.jpg,CarLongPlateGen371_jpg.rf.e1180d1c6af6373d1618b3c27177e473.jpg,True,,True,0.751,"[188, 181, 236, 193]",1.6552,48,12,4.0,V0_COLOR_CLAHE,0.5193,G DFZLU,GDFZLU,GDFZLU,0.246,UNKNOWN,False,3. Extremely small plate resolution,1126.05
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3731_jpg.rf.1c0eae7f366668ae5be86d8717c2cac3.jpg,CarLongPlateGen3731_jpg.rf.1c0eae7f366668ae5be86d8717c2cac3.jpg,True,,True,0.815,"[97, 115, 209, 169]",0.5766,112,54,2.07,V1_GRAY_CLAHE,0.6516,GIF.795.12,GIF79512,GIF79512,0.383,UNKNOWN,False,4. Blur / Low contrast / Noise,705.28
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3746_jpg.rf.bc3bdc0b63fbe908a00d964df1e38ac1.jpg,CarLongPlateGen3746_jpg.rf.bc3bdc0b63fbe908a00d964df1e38ac1.jpg,True,,True,0.802,"[252, 245, 333, 269]",1.3144,81,24,3.38,V2_ADAPTIVE_BINARIZE,0.6514,30E-C 000.90 ',30EC00090,30EC00090,0.446,UNKNOWN,False,3. Extremely small plate resolution,963.17
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3754_jpg.rf.36f3cb84ebbfb708e785d6164e0a5762.jpg,CarLongPlateGen3754_jpg.rf.36f3cb84ebbfb708e785d6164e0a5762.jpg,True,,True,0.831,"[161, 115, 278, 192]",0.0,117,77,1.52,V1_GRAY_CLAHE,0.6635,6IF.356.13,6IF35613,6IF35613,0.407,UNKNOWN,False,14. General low confidence / Unknown ambiguity,523.5
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3755_jpg.rf.a4e991532879d933a68393865d08fb6f.jpg,CarLongPlateGen3755_jpg.rf.a4e991532879d933a68393865d08fb6f.jpg,True,,True,0.854,"[216, 261, 303, 303]",0.3058,87,42,2.07,V1_GRAY_CLAHE,0.6088,61F.356 JS,61F356JS,61F356JS,0.298,UNKNOWN,False,4. Blur / Low contrast / Noise,710.79
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3760_jpg.rf.48e8c8736b95a8418258e3204cb02d12.jpg,CarLongPlateGen3760_jpg.rf.48e8c8736b95a8418258e3204cb02d12.jpg,True,,True,0.798,"[265, 200, 346, 237]",0.0,81,37,2.19,V2_ADAPTIVE_BINARIZE,0.6595,L 6F Ll6I,L6FLL6I,L6FLL6I,0.483,UNKNOWN,False,3. Extremely small plate resolution,828.47
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3793_jpg.rf.318f593c294007d7ceadcd771018e075.jpg,CarLongPlateGen3793_jpg.rf.318f593c294007d7ceadcd771018e075.jpg,True,,True,0.827,"[255, 222, 335, 268]",0.0,80,46,1.74,V1_GRAY_CLAHE,0.6449,E94 F23g 550,E94F23G550,E94F23G550,0.356,UNKNOWN,False,4. Blur / Low contrast / Noise,614.91
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3816_jpg.rf.7e7c2ef25c9cea71205d507b7f62ac5d.jpg,CarLongPlateGen3816_jpg.rf.7e7c2ef25c9cea71205d507b7f62ac5d.jpg,True,,True,0.832,"[194, 80, 302, 119]",0.0,108,39,2.77,V2_ADAPTIVE_BINARIZE,0.5591,60A.35981,60A35981,60A35981,0.163,UNKNOWN,False,3. Extremely small plate resolution,925.02
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3823_jpg.rf.873a3b50440437ac27996953800c837c.jpg,CarLongPlateGen3823_jpg.rf.873a3b50440437ac27996953800c837c.jpg,True,,True,0.831,"[142, 203, 221, 253]",0.2704,79,50,1.58,V2_ADAPTIVE_BINARIZE,0.583,61: 1052.270,611052270,611052270,0.266,UNKNOWN,False,4. Blur / Low contrast / Noise,604.04
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3829_jpg.rf.547dd25dbd3caf58b4ea2594646b95ff.jpg,CarLongPlateGen3829_jpg.rf.547dd25dbd3caf58b4ea2594646b95ff.jpg,True,,True,0.814,"[151, 187, 251, 234]",0.3509,100,47,2.13,V1_GRAY_CLAHE,0.6877,6IF. 598 81,6IF59881,6IF59881,0.485,UNKNOWN,False,14. General low confidence / Unknown ambiguity,812.26
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen383_jpg.rf.cff84d56c6f1a4a9a3f7a8ca9b73145e.jpg,CarLongPlateGen383_jpg.rf.cff84d56c6f1a4a9a3f7a8ca9b73145e.jpg,True,,True,0.791,"[190, 186, 240, 202]",3.3365,50,16,3.12,V0_COLOR_CLAHE,0.5879,6IE 7370,6IE7370,6IE7370,0.301,UNKNOWN,False,3. Extremely small plate resolution,972.12
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3853_jpg.rf.ff5a8dfa18e966ae0eb83f90cc434206.jpg,CarLongPlateGen3853_jpg.rf.ff5a8dfa18e966ae0eb83f90cc434206.jpg,True,,True,0.806,"[313, 205, 392, 254]",0.0,79,49,1.61,V2_ADAPTIVE_BINARIZE,0.6661,S1F.042.75,S1F04275,S1F04275,0.412,UNKNOWN,False,14. General low confidence / Unknown ambiguity,711.29
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3854_jpg.rf.890961911f3c623dd81a662059d7f66b.jpg,CarLongPlateGen3854_jpg.rf.890961911f3c623dd81a662059d7f66b.jpg,True,,True,0.803,"[101, 243, 212, 285]",0.1193,111,42,2.64,V2_ADAPTIVE_BINARIZE,0.5781,51A 961 41,51A96141,51A96141,0.236,UNKNOWN,False,4. Blur / Low contrast / Noise,864.11
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3861_jpg.rf.e4aa4bbe743cb25b41b5cbb312f92ac4.jpg,CarLongPlateGen3861_jpg.rf.e4aa4bbe743cb25b41b5cbb312f92ac4.jpg,True,,True,0.813,"[258, 164, 352, 215]",0.0,94,51,1.84,V0_COLOR_CLAHE,0.6463,61E.2L403,61E2L403,61E2L403,0.337,UNKNOWN,False,4. Blur / Low contrast / Noise,570.21
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3870_jpg.rf.28e2a946b4b303579cd925edb140e796.jpg,CarLongPlateGen3870_jpg.rf.28e2a946b4b303579cd925edb140e796.jpg,True,,True,0.822,"[237, 106, 323, 167]",0.0,86,61,1.41,V1_GRAY_CLAHE,0.5737,604.359.81 E),60435981E,60435981E,0.271,UNKNOWN,False,10. Multi-line / square plate layout,605.98
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen3902_jpg.rf.d46348d8eb2198c42a99dc1133b6a34a.jpg,CarLongPlateGen3902_jpg.rf.d46348d8eb2198c42a99dc1133b6a34a.jpg,True,,True,0.806,"[140, 186, 254, 227]",0.2994,114,41,2.78,V1_GRAY_CLAHE,0.7076,61F 2278.09,61F227809,61F227809,0.488,UNKNOWN,False,14. General low confidence / Unknown ambiguity,845.15
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen393_jpg.rf.c08b1a20715678863b26e8214a45b2c0.jpg,CarLongPlateGen393_jpg.rf.c08b1a20715678863b26e8214a45b2c0.jpg,True,,True,0.779,"[185, 112, 232, 126]",0.0,47,14,3.36,V1_GRAY_CLAHE,0.6223,61620265,61620265,61620265,0.245,UNKNOWN,False,3. Extremely small plate resolution,950.65
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen396_jpg.rf.57e47a9c9943820d66bd52732e4d9f07.jpg,CarLongPlateGen396_jpg.rf.57e47a9c9943820d66bd52732e4d9f07.jpg,True,,True,0.805,"[221, 184, 287, 202]",0.0,66,18,3.67,V0_COLOR_CLAHE,0.4702,guqu:E JdD,GUQUEJDD,GUQUEJDD,0.02,UNKNOWN,False,3. Extremely small plate resolution,1273.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen406_jpg.rf.4640523ecb6b989a5db585a3feb86938.jpg,CarLongPlateGen406_jpg.rf.4640523ecb6b989a5db585a3feb86938.jpg,True,,True,0.773,"[239, 180, 280, 192]",0.0,41,12,3.42,V0_COLOR_CLAHE,0.4173,MLEIN,MLEIN,MLEIN,0.06,UNKNOWN,False,3. Extremely small plate resolution,1144.4
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen410_jpg.rf.995ce37c2931992af5a08c4ef1443a34.jpg,CarLongPlateGen410_jpg.rf.995ce37c2931992af5a08c4ef1443a34.jpg,True,,True,0.805,"[185, 192, 238, 208]",0.464,53,16,3.31,V1_GRAY_CLAHE,0.5897,BiE 08532,BIE08532,BIE08532,0.224,UNKNOWN,False,3. Extremely small plate resolution,1012.37
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen423_jpg.rf.c6ca76d9f6849b5149910be7b53acdfa.jpg,CarLongPlateGen423_jpg.rf.c6ca76d9f6849b5149910be7b53acdfa.jpg,True,,True,0.781,"[175, 132, 239, 152]",0.0,64,20,3.2,V1_GRAY_CLAHE,0.6953,6u69881,6U69881,6U69881,0.466,UNKNOWN,False,3. Extremely small plate resolution,924.59
Foreign Unseen Test,e:/CDAC Dataset/CDAC_Workspace/no_plates_test_C/images/CarLongPlateGen426_jpg.rf.11e00fa895eebdb1165f3ced305c6bf8.jpg,CarLongPlateGen426_jpg.rf.11e00fa895eebdb1165f3ced305c6bf8.jpg,True,,True,0.755,"[248, 93, 301, 109]",0.0,53,16,3.31,V1_GRAY_CLAHE,0.6076,F101204,F101204,F101204,0.29,UNKNOWN,False,3. Extremely small plate resolution,1043.39
