group,image_path,image_name,exec_success,error_msg,plate_detected,detection_confidence,bbox,iou_gt,crop_width,crop_height,aspect_ratio,selected_variant,composite_score,raw_ocr_text,cleaned_text,plate_text,ocr_confidence,plate_type,is_valid_indian_format,error_category,processing_time_ms
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/RJ10.jpg,RJ10.jpg,True,,True,0.865,"[97, 275, 175, 296]",0.0472,78,21,3.71,V0_COLOR_CLAHE,0.8466,RJ14Cu3730,RJ14CU3730,RJ14CU3730,0.617,INDIAN,True,NONE,901.66
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/RJ2.jpg,RJ2.jpg,True,,True,0.849,"[98, 114, 174, 138]",0.3588,76,24,3.17,V0_COLOR_CLAHE,0.557,ERII4CYIW5,ERII4CYIW5,ERII4CYIW5,0.114,UNKNOWN,False,3. Extremely small plate resolution,872.82
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/RJ7.jpg,RJ7.jpg,True,,True,0.872,"[90, 254, 182, 277]",0.0621,92,23,4.0,V1_GRAY_CLAHE,0.7967,RJZZCBL320,RJZZCBL320,RJ22CB1320,0.492,INDIAN,True,3. Extremely small plate resolution,957.24
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/SK3.jpg,SK3.jpg,True,,True,0.848,"[103, 235, 182, 256]",0.0658,79,21,3.76,V1_GRAY_CLAHE,0.719,SKOIP47Z08,SKOIP47Z08,SK01PA7208,0.298,INDIAN,True,3. Extremely small plate resolution,930.43
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/SK8.jpg,SK8.jpg,True,,True,0.869,"[32, 186, 98, 223]",0.1013,66,37,1.78,V2_ADAPTIVE_BINARIZE,0.6492,Stoip15j49,STOIP15J49,STOIP15J49,0.298,UNKNOWN,False,3. Extremely small plate resolution,580.44
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/TN4.jpg,TN4.jpg,True,,True,0.883,"[92, 147, 174, 168]",0.1419,82,21,3.9,V2_ADAPTIVE_BINARIZE,0.6854,IdH 10 AR 0131,IDH10AR0131,IDH10AR0131,0.456,UNKNOWN,False,3. Extremely small plate resolution,1054.41
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/TN8.jpg,TN8.jpg,True,,True,0.884,"[87, 68, 172, 94]",0.0,85,26,3.27,V2_ADAPTIVE_BINARIZE,0.7,WOz AP 0659,WOZAP0659,WOZAP0659,0.473,UNKNOWN,False,3. Extremely small plate resolution,886.71
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/TR1.jpg,TR1.jpg,True,,True,0.868,"[83, 91, 164, 114]",0.3775,81,23,3.52,V0_COLOR_CLAHE,0.7612,TR05B0308,TR05B0308,TR05B0308,0.403,INDIAN,True,3. Extremely small plate resolution,894.5
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/TS10.jpg,TS10.jpg,True,,True,0.829,"[84, 296, 184, 325]",0.0476,100,29,3.45,V2_ADAPTIVE_BINARIZE,0.9017,TSII EQ 2914,TSIIEQ2914,TS11EQ2914,0.817,INDIAN,True,NONE,942.39
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/TS13.jpg,TS13.jpg,True,,True,0.853,"[88, 233, 198, 260]",0.0838,110,27,4.07,V0_COLOR_CLAHE,0.7756,7S15 E8 0894,7S15E80894,7S15E80894,0.502,UNKNOWN,False,NONE,1026.99
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/UK9.jpg,UK9.jpg,True,,True,0.793,"[95, 332, 172, 355]",0.0402,77,23,3.35,V2_ADAPTIVE_BINARIZE,0.7125,UKo6 J3951,UKO6J3951,UK06J3951,0.319,INDIAN,True,3. Extremely small plate resolution,825.57
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/UP10.jpg,UP10.jpg,True,,True,0.814,"[95, 273, 186, 292]",0.0309,91,19,4.79,V1_GRAY_CLAHE,0.713,Up78 DB 3730,UP78DB3730,UP78DB3730,0.345,INDIAN,True,3. Extremely small plate resolution,1232.44
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/UP20.jpg,UP20.jpg,True,,True,0.892,"[102, 148, 175, 168]",0.1467,73,20,3.65,V2_ADAPTIVE_BINARIZE,0.707,UPILak86o4,UPILAK86O4,UP11AK8604,0.268,INDIAN,True,3. Extremely small plate resolution,1012.71
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/WB12.jpg,WB12.jpg,True,,True,0.878,"[96, 165, 185, 187]",0.1219,89,22,4.05,V0_COLOR_CLAHE,0.9583,WB 265 5093,WB2655093,WB26S5093,0.964,INDIAN,True,NONE,1068.41
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/WB3.jpg,WB3.jpg,True,,True,0.87,"[94, 143, 171, 164]",0.1282,77,21,3.67,V2_ADAPTIVE_BINARIZE,0.9561,NB706 3763,NB7063763,NB7063763,0.952,UNKNOWN,False,NONE,925.84
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/WB9.jpg,WB9.jpg,True,,True,0.837,"[92, 202, 152, 221]",0.0693,60,19,3.16,V1_GRAY_CLAHE,0.5581,N802 445580,N802445580,N802445580,0.153,UNKNOWN,False,3. Extremely small plate resolution,823.85
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/af36405d-be93-4c8c-b1b2-5a0832535eeb___main-qimg-4caf07f4dfd9e2a2d279ddd54fb91986-c.jpg.jpg,af36405d-be93-4c8c-b1b2-5a0832535eeb___main-qimg-4caf07f4dfd9e2a2d279ddd54fb91986-c.jpg.jpg,True,,True,0.834,"[118, 162, 243, 201]",0.3015,125,39,3.21,V1_GRAY_CLAHE,0.6076,[N59407515,N59407515,N59407515,0.255,UNKNOWN,False,3. Extremely small plate resolution,871.92
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/b5b41a4b-8913-4af6-9419-ac6398d266b0___161893107_2_1000x700_innava-with-fancy-number-upload-photos.jpg.jpg,b5b41a4b-8913-4af6-9419-ac6398d266b0___161893107_2_1000x700_innava-with-fancy-number-upload-photos.jpg.jpg,True,,True,0.845,"[124, 245, 262, 292]",0.1536,138,47,2.94,V1_GRAY_CLAHE,0.8499,KL 45 LL55,KL45LL55,KL451155,0.7,INDIAN,True,NONE,1041.15
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/ba457a81-cf10-4879-8e8f-3a0a8d10689a___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_hqdefault.jpg,ba457a81-cf10-4879-8e8f-3a0a8d10689a___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_hqdefault.jpg,True,,True,0.824,"[181, 200, 280, 223]",0.3333,99,23,4.3,V1_GRAY_CLAHE,0.5051,IuWIC 0be0,IUWIC0BE0,IUWIC0BE0,0.05,UNKNOWN,False,3. Extremely small plate resolution,1272.77
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-HR26CB1900_00000.jpg,car-wbs-HR26CB1900_00000.jpg,True,,True,0.789,"[164, 221, 221, 238]",0.0972,57,17,3.35,V1_GRAY_CLAHE,0.691,hRz6 CB 4o,HRZ6CB4O,HR26C840,0.303,INDIAN,False,3. Extremely small plate resolution,1102.5
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-KA29Z999_00000.jpg,car-wbs-KA29Z999_00000.jpg,True,,True,0.85,"[147, 220, 338, 267]",0.2213,191,47,4.06,V0_COLOR_CLAHE,0.6048,ANO KA 29 Z 999],ANOKA29Z999,AN0KAZP2999,0.442,INDIAN,False,11. Character confusion / Non-standard Indian format,1103.6
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-MH01BU5207_00000.jpg,car-wbs-MH01BU5207_00000.jpg,True,,True,0.876,"[149, 147, 381, 214]",0.9031,232,67,3.46,V1_GRAY_CLAHE,0.9428,MH 01 BU 5207,MH01BU5207,MH01BU5207,0.943,INDIAN,True,NONE,642.53
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-MH03BS7778_00000.jpg,car-wbs-MH03BS7778_00000.jpg,True,,True,0.849,"[133, 100, 392, 170]",13.7366,259,70,3.7,V1_GRAY_CLAHE,0.7947,MHO3BS 7778,MHO3BS7778,MH03BS7778,0.521,INDIAN,True,NONE,612.24
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-MH06AW8929_00000.jpg,car-wbs-MH06AW8929_00000.jpg,True,,True,0.875,"[25, 173, 162, 232]",0.1587,137,59,2.32,V1_GRAY_CLAHE,0.726,Mho6 _ 8929],MHO68929,MH068929,0.44,INDIAN,True,14. General low confidence / Unknown ambiguity,512.37
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-MH14EH7958_00001.jpg,car-wbs-MH14EH7958_00001.jpg,True,,True,0.853,"[76, 72, 247, 113]",1.1645,171,41,4.17,V0_COLOR_CLAHE,0.6708,"""HH 14EH7958",HH14EH7958,HH14EH7958,0.408,UNKNOWN,False,14. General low confidence / Unknown ambiguity,1030.72
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-MH15BD8877_00000.jpg,car-wbs-MH15BD8877_00000.jpg,True,,True,0.873,"[97, 179, 200, 210]",0.1429,103,31,3.32,V0_COLOR_CLAHE,0.8248,HH15BD8877,HH15BD8877,HH15BD8877,0.65,UNKNOWN,False,NONE,902.24
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-MH20BY3665_00001.jpg,car-wbs-MH20BY3665_00001.jpg,True,,True,0.865,"[42, 9, 180, 45]",0.0,138,36,3.83,V1_GRAY_CLAHE,0.9642,MHZOBY36 65,MHZOBY3665,MH20BY3665,0.945,INDIAN,True,NONE,946.47
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-MH20DJ0419_00000.jpg,car-wbs-MH20DJ0419_00000.jpg,True,,True,0.855,"[32, 155, 176, 199]",0.143,144,44,3.27,V0_COLOR_CLAHE,0.7585,MHZODJ0419,MHZODJ0419,MH20DJ0419,0.396,INDIAN,True,4. Blur / Low contrast / Noise,837.88
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-PB08CX2959_00000.jpg,car-wbs-PB08CX2959_00000.jpg,True,,True,0.864,"[95, 417, 314, 479]",0.0765,219,62,3.53,V0_COLOR_CLAHE,0.9492,PBO8 CX 2959,PBO8CX2959,PB08CX2959,0.935,INDIAN,True,NONE,679.75
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-TN07BU5427_00001.jpg,car-wbs-TN07BU5427_00001.jpg,True,,True,0.855,"[120, 508, 376, 588]",0.0687,256,80,3.2,V1_GRAY_CLAHE,0.8651,TN 07 BU5427,TN07BU5427,TN07BU5427,0.725,INDIAN,True,NONE,613.69
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-TN19S4523_00000.jpg,car-wbs-TN19S4523_00000.jpg,True,,True,0.834,"[152, 179, 214, 195]",0.1789,62,16,3.88,V2_ADAPTIVE_BINARIZE,0.6581,TN 195 4523,TN1954523,TN19S4523,0.213,INDIAN,True,3. Extremely small plate resolution,1078.58
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-TN21AT0492_00000.jpg,car-wbs-TN21AT0492_00000.jpg,True,,True,0.851,"[413, 320, 596, 414]",0.0,183,94,1.95,V1_GRAY_CLAHE,0.7895,21AT 0492 TN,21AT0492TN,21AT0492TN,0.646,UNKNOWN,False,NONE,424.8
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-TN21AU1153_00000.jpg,car-wbs-TN21AU1153_00000.jpg,True,,True,0.845,"[65, 216, 135, 243]",0.0812,70,27,2.59,V2_ADAPTIVE_BINARIZE,0.7032,TnzIAv {053,TNZIAV053,TN2IAV053,0.326,INDIAN,False,3. Extremely small plate resolution,829.72
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-wbs-TN42R2697_00000.jpg,car-wbs-TN42R2697_00000.jpg,True,,True,0.695,"[6, 75, 526, 186]",0.4223,520,111,4.68,V1_GRAY_CLAHE,0.8208,T42 R 2697,T42R2697,T42R2697,0.722,UNKNOWN,False,NONE,749.5
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-ybs-MH43BP8173_00000.jpg,car-ybs-MH43BP8173_00000.jpg,True,,True,0.877,"[180, 349, 329, 401]",0.1223,149,52,2.87,V2_ADAPTIVE_BINARIZE,0.5482,"""KhLzbpb173",KHLZBPB173,KHLZBPB173,0.133,UNKNOWN,False,4. Blur / Low contrast / Noise,864.37
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/car-ybs-MH46AD5258_00001.jpg,car-ybs-MH46AD5258_00001.jpg,True,,True,0.879,"[156, 152, 302, 194]",1.0043,146,42,3.48,V0_COLOR_CLAHE,0.7227,MHAG.AD 5258,MHAGAD5258,MH46AD5258,0.369,INDIAN,True,4. Blur / Low contrast / Noise,945.18
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.jpg,cf011553-f802-4b11-99ec-6e03d731b646___new_2014-VW-Polo-facelift-spied-India-rear.jpg.jpg,True,,True,0.757,"[193, 317, 378, 361]",0.1247,185,44,4.2,V0_COLOR_CLAHE,0.9612,MH 14 ICF 460,MH14ICF460,MH14ICF460,0.989,INDIAN,False,NONE,1075.24
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/e354039f-d73c-4f12-9df5-f0129345fa79___scorpio.JPG.jpg,e354039f-d73c-4f12-9df5-f0129345fa79___scorpio.JPG.jpg,True,,True,0.816,"[151, 191, 252, 220]",0.2149,101,29,3.48,V2_ADAPTIVE_BINARIZE,0.8302,KA01 D:4330,KA01D4330,KA01D4330,0.644,INDIAN,True,NONE,962.82
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/e750b959-1b5a-41bf-bf64-d8099089e909___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-Duster-launch-dare-pics-price-interiors-images-1.jpg,e750b959-1b5a-41bf-bf64-d8099089e909___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_Nissan-Terrano-Duster-launch-dare-pics-price-interiors-images-1.jpg,True,,True,0.859,"[299, 350, 562, 431]",0.4171,263,81,3.25,V0_COLOR_CLAHE,0.7691,Th 19 (c) 91,TH19C91,TH19C91,0.78,UNKNOWN,False,NONE,664.86
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e - Copy.jpg,f5bbb8da-dddd-47ae-a46c-15492f9cf752___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_10187746544_0c0822790e - Copy.jpg,True,,True,0.831,"[103, 183, 156, 198]",0.0668,53,15,3.53,V2_ADAPTIVE_BINARIZE,0.7156,TC210723,TC210723,TC210723,0.431,UNKNOWN,False,3. Extremely small plate resolution,1028.4
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/fda5760a-c6ff-43a9-8ce7-61e808f109ea___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan_terrano_ii_nissan_terrano_ii_2_7_tdi_se_4x4_3330085523722771900.jpg,fda5760a-c6ff-43a9-8ce7-61e808f109ea___3e7fd381-0ae5-4421-8a70-279ee0ec1c61_nissan_terrano_ii_nissan_terrano_ii_2_7_tdi_se_4x4_3330085523722771900.jpg,True,,True,0.842,"[466, 281, 551, 354]",0.0,85,73,1.16,V2_ADAPTIVE_BINARIZE,0.49,HD0Ze NN,HD0ZENN,HD0ZENN,0.105,UNKNOWN,False,10. Multi-line / square plate layout,477.49
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video10_110.jpg,video10_110.jpg,True,,True,0.797,"[114, 598, 207, 631]",0.0318,93,33,2.82,V0_COLOR_CLAHE,0.6854,MHOZEKO837,MHOZEKO837,MH02EK0837,0.214,INDIAN,True,3. Extremely small plate resolution,777.26
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video10_1270.jpg,video10_1270.jpg,True,,True,0.866,"[556, 513, 956, 620]",3.5869,400,107,3.74,V1_GRAY_CLAHE,0.7016,NHO5dS8679,NHO5DS8679,NHO5DS8679,0.403,UNKNOWN,False,14. General low confidence / Unknown ambiguity,657.99
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video10_130.jpg,video10_130.jpg,True,,True,0.839,"[105, 586, 225, 621]",0.035,120,35,3.43,V0_COLOR_CLAHE,0.879,MHOZEK0837,MHOZEK0837,MH02EK0837,0.698,INDIAN,True,NONE,878.64
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video10_1420.jpg,video10_1420.jpg,True,,True,0.838,"[103, 493, 340, 572]",0.0783,237,79,3.0,V2_ADAPTIVE_BINARIZE,0.4487,muae,MUAE,MUAE,0.197,UNKNOWN,False,4. Blur / Low contrast / Noise,902.81
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video10_170.jpg,video10_170.jpg,True,,True,0.827,"[202, 656, 403, 731]",0.0711,201,75,2.68,V1_GRAY_CLAHE,0.7756,HHO2EK0837,HHO2EK0837,HHO2EK0837,0.551,UNKNOWN,False,NONE,732.42
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video10_860.jpg,video10_860.jpg,True,,True,0.826,"[556, 309, 688, 351]",0.0,132,42,3.14,V2_ADAPTIVE_BINARIZE,0.5031,QHO UAVOOSS,QHOUAVOOSS,QHOUAVOOSS,0.043,UNKNOWN,False,4. Blur / Low contrast / Noise,920.53
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video10_880.jpg,video10_880.jpg,True,,True,0.821,"[666, 199, 789, 239]",0.0,123,40,3.08,V1_GRAY_CLAHE,0.5569,Who _auoo59,WHOAUOO59,WHOAUOO59,0.187,UNKNOWN,False,4. Blur / Low contrast / Noise,845.78
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_1030.jpg,video11_1030.jpg,True,,True,0.882,"[278, 579, 654, 699]",0.1382,376,120,3.13,V1_GRAY_CLAHE,0.878,MH4Z Y1124,MH4ZY1124,MH4ZY1124,0.733,INDIAN,True,NONE,564.04
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_1070.jpg,video11_1070.jpg,True,,True,0.895,"[251, 523, 622, 640]",0.156,371,117,3.17,V1_GRAY_CLAHE,0.8433,MH 47 Y 1124,MH47Y1124,MH47Y1124,0.702,INDIAN,True,NONE,596.42
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_1270.jpg,video11_1270.jpg,True,,True,0.852,"[156, 391, 314, 433]",0.0699,158,42,3.76,V2_ADAPTIVE_BINARIZE,0.7003,QHOIDB 1 L77,QHOIDB1L77,QHOIDB1L77,0.467,UNKNOWN,False,14. General low confidence / Unknown ambiguity,1028.39
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_1660.jpg,video11_1660.jpg,True,,True,0.857,"[210, 215, 331, 254]",0.7686,121,39,3.1,V1_GRAY_CLAHE,0.5822,MI.02KQ.9626,MI02KQ9626,MI02KQ9626,0.231,UNKNOWN,False,3. Extremely small plate resolution,803.84
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_1990.jpg,video11_1990.jpg,True,,True,0.848,"[312, 653, 655, 881]",0.2263,343,228,1.5,V0_COLOR_CLAHE,0.6859,HI_RDQ_ 0496,HIRDQ0496,HIRDQ0496,0.472,UNKNOWN,False,14. General low confidence / Unknown ambiguity,711.83
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_2210.jpg,video11_2210.jpg,True,,True,0.869,"[976, 136, 1232, 274]",0.0,256,138,1.86,V1_GRAY_CLAHE,0.7947,IND MHAZA 'V6753,MHAZAV6753,MH42AV6753,0.664,INDIAN,True,NONE,489.01
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_2370.jpg,video11_2370.jpg,True,,True,0.795,"[114, 150, 240, 239]",0.4913,126,89,1.42,V0_COLOR_CLAHE,0.6981,# 9458 12 FT LuLD,945812FTLULD,945812FTLULD,0.514,UNKNOWN,False,NONE,549.32
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_3280.jpg,video11_3280.jpg,True,,True,0.891,"[135, 267, 247, 305]",0.1044,112,38,2.95,V1_GRAY_CLAHE,0.7087,Mho5 DK 1018,MHO5DK1018,MH05DK1018,0.334,INDIAN,True,3. Extremely small plate resolution,808.08
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_3320.jpg,video11_3320.jpg,True,,True,0.872,"[198, 221, 450, 309]",0.621,252,88,2.86,V0_COLOR_CLAHE,0.8165,MH.O2.BQ.9628,MHO2BQ9628,MH02BQ9628,0.628,INDIAN,True,NONE,567.55
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_3350.jpg,video11_3350.jpg,True,,True,0.836,"[423, 395, 752, 518]",1.7172,329,123,2.67,V1_GRAY_CLAHE,0.7486,"MH,02BQ.9628",MH02BQ9628,MH02BQ9628,0.434,INDIAN,True,14. General low confidence / Unknown ambiguity,735.91
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_4460.jpg,video11_4460.jpg,True,,True,0.884,"[175, 617, 389, 690]",0.0737,214,73,2.93,V2_ADAPTIVE_BINARIZE,0.5675,CRh O2MA 5324,CRHO2MA5324,CRHO2MA5324,0.197,UNKNOWN,False,4. Blur / Low contrast / Noise,802.91
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_4650.jpg,video11_4650.jpg,True,,True,0.883,"[250, 510, 545, 591]",0.1069,295,81,3.64,V0_COLOR_CLAHE,0.7961,MH 01 AX 3070,MH01AX3070,MH01AX3070,0.577,INDIAN,True,NONE,698.4
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_4660.jpg,video11_4660.jpg,True,,True,0.881,"[271, 424, 593, 524]",0.1728,322,100,3.22,V1_GRAY_CLAHE,0.7783,MH 01 AX 3070,MH01AX3070,MH01AX3070,0.532,INDIAN,True,NONE,650.0
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video11_4950.jpg,video11_4950.jpg,True,,True,0.867,"[136, 450, 324, 525]",0.0907,188,75,2.51,V0_COLOR_CLAHE,0.6591,MHOLAM7O14,MHOLAM7O14,MH01AM7014,0.148,INDIAN,True,4. Blur / Low contrast / Noise,805.67
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video12_100.jpg,video12_100.jpg,True,,True,0.838,"[217, 74, 499, 170]",0.0,282,96,2.94,V1_GRAY_CLAHE,0.8749,MH 02.86.9542,MH02869542,MH02BG9542,0.774,INDIAN,True,NONE,556.22
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video2_2150.jpg,video2_2150.jpg,True,,True,0.864,"[282, 418, 691, 549]",0.276,409,131,3.12,V0_COLOR_CLAHE,0.8295,NA 47 Y 0205,NA47Y0205,NA47Y0205,0.759,UNKNOWN,False,NONE,678.28
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video2_300.jpg,video2_300.jpg,True,,True,0.866,"[262, 534, 617, 650]",0.1586,355,116,3.06,V0_COLOR_CLAHE,0.724,Ju MHO2DN 8718,JUMHO2DN8718,JUMHO2DN8718,0.505,UNKNOWN,False,NONE,668.96
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video2_4400.jpg,video2_4400.jpg,True,,True,0.888,"[208, 332, 399, 397]",0.1651,191,65,2.94,V1_GRAY_CLAHE,0.7355,MH 01 AV 8814,MH01AV8814,MH01AV8814,0.425,INDIAN,True,14. General low confidence / Unknown ambiguity,578.9
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video2_5240.jpg,video2_5240.jpg,True,,True,0.894,"[338, 502, 606, 602]",0.2276,268,100,2.68,V0_COLOR_CLAHE,0.8268,Mh 02 BT 6482,MH02BT6482,MH02BT6482,0.653,INDIAN,True,NONE,607.88
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video3_1050.jpg,video3_1050.jpg,True,,True,0.806,"[72, 297, 178, 330]",0.0594,106,33,3.21,V0_COLOR_CLAHE,0.5527,E22 407,E22407,E22407,0.312,UNKNOWN,False,3. Extremely small plate resolution,941.32
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video3_1070.jpg,video3_1070.jpg,True,,True,0.777,"[137, 482, 214, 507]",0.0316,77,25,3.08,V0_COLOR_CLAHE,0.5544,[402238407,402238407,402238407,0.149,UNKNOWN,False,3. Extremely small plate resolution,840.37
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video3_1190.jpg,video3_1190.jpg,True,,True,0.848,"[138, 482, 250, 518]",0.0467,112,36,3.11,V1_GRAY_CLAHE,0.4546,2,2,2,0.434,UNKNOWN,False,3. Extremely small plate resolution,788.98
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video3_1210.jpg,video3_1210.jpg,True,,True,0.85,"[170, 470, 316, 525]",0.0765,146,55,2.65,V0_COLOR_CLAHE,0.6532,Va 02 BT 8482,VA02BT8482,VA02BT8482,0.399,UNKNOWN,False,4. Blur / Low contrast / Noise,489.88
Indian Unseen Test,e:/CDAC Dataset/CDAC_Workspace/indian_no_plates_B/images/train/video3_1730.jpg,video3_1730.jpg,True,,True,0.866,"[130, 393, 241, 424]",0.0549,111,31,3.58,V2_ADAPTIVE_BINARIZE,0.7057,MHozEE8LOZ,MHOZEE8LOZ,MH02EE8102,0.264,INDIAN,True,3. Extremely small plate resolution,943.7
